F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
-29.44,29.68,-10.8,Very high,UK,1.53,-121.04,39.33,-18.8,12,4.26,12,648,2.57,14519.93,-615.67,1543.83
10.46,6.56,0.27,Very high,Rest,0.36,-191.56,132.51,-17.06,12,5.7,6,-797.37,14.38,14822.92,-657.67,400.18
-37.24,6.08,-5.34,Low,Europe,1.83,-169.38,82.68,-13.92,6,14.13,4,157.98,17.46,21656.69,-535.77,80.5
25.83,23.72,-11.55,Medium,Rest,3.96,-427.82,107.82,-9.86,2,2.61,8,1887.21,14.43,14760.79,-386.04,3790
-21.93,4.24,-4.05,Very high,USA,206.28,-331.84,102.09,-11.64,8,11.04,6,-466.77,16.82,13663.42,-1103.08,0
32.71,1.16,5.85,Medium,USA,3.03,12.88,105.7,-14.62,8,3.87,8,960.6,13.99,12077.55,-475.89,182.33
-10.43,10.6,-3.69,High,UK,73.29,-219.06,70.23,-7.36,10,2.19,8,192.09,15.33,17623.41,-765.69,0
-64.93,8.08,-13.32,Very low,UK,17.85,-179.1,131.69,-18.42,12,3.33,10,952.32,17.12,13016.04,-835.82,474.22
-54.29,5.82,-10.74,Low,UK,0,-71.64,99.02,-24.12,4,17.88,12,-709.38,21.76,16895.68,-312.42,1208.17
-48.4,1.32,-2.94,High,Europe,0.09,-204.14,89.34,-8.3,8,1.53,6,766.86,8.05,15505.69,-534.01,16.87
21.25,5.36,-26.34,High,USA,3.39,-170.14,152.51,-16.88,6,4.89,0,1300.17,17.27,19336.6,-360.18,2352.22
-54.09,10.62,-6.36,Low,Europe,0.09,-105.9,132.21,-6.06,8,14.01,8,1782.21,8.44,19838.47,-931.67,982.4
-11.13,10.74,0,Very low,USA,22.71,-81.54,114.87,-18.98,8,16.5,6,1357.71,10.61,25271.07,-932.29,1567.58
-54.82,2.8,-24.3,High,UK,1173.3,-194.34,124.35,-17.22,8,20.82,6,1413.18,14.46,13446.89,-469.02,1759
-45.31,13.74,-14.34,Very low,Europe,0.03,-195.14,75.33,-4.82,6,13.17,10,-1639.38,12.55,5883.34,-488.03,85.31
-28.18,11.2,6.15,High,UK,2.07,-127.02,88.62,-10.56,2,7.95,8,1157.07,13.32,20479.57,-732.04,1536.32
-41.69,2.8,4.92,Low,UK,18.21,-219.9,113.95,-6.4,12,8.07,10,472.35,13.22,15268.36,-347.87,430.12
-28.77,6,-14.34,Very low,USA,0.87,-175.24,82.24,-6.62,4,14.37,6,565.32,18.07,9183.6,-834.59,0
-36.85,8.6,-7.11,Very high,Rest,0.78,-211.36,79.34,-11.8,4,2.76,12,-270.06,11.26,18125.58,-1224.33,214.25
22.53,5.76,-6.18,Very high,Europe,0.39,-193.6,57.71,-12.12,14,7.95,6,582.6,1.23,13566.82,-1126.75,0
-7.87,7.3,-21.84,Very high,Europe,0.18,-298.42,104.37,-5.98,12,14.55,8,-302.55,15.35,14995.08,-720.27,297.18
-98.91,13.02,-10.47,Low,Rest,34.59,-175.74,99.82,-5.96,10,10.68,4,-974.34,14.73,21824.14,-577.79,2.74
-20.57,12.32,-14.55,Very high,Europe,5.49,-82.86,75.45,-9.46,12,13.14,6,710.88,10.48,13209.79,-459.66,465.01
-57.59,12.32,-7.59,Very low,Europe,0.45,-228.7,130.16,-16.34,10,3.66,8,1086.78,9.92,9708.19,-1585.64,82.5
-33.87,8.34,-11.97,High,UK,8.55,-224.16,79.93,-9.48,4,10.17,10,242.88,14.93,14861.79,-1061.83,588.91
30.01,5.24,-29.79,High,Rest,1.59,-391.42,94.66,-20.52,6,21.48,6,879.09,16.55,13961.26,144.89,3634.18
15.02,1.58,-12.33,High,UK,14.25,-117.08,77.13,-18.1,8,11.7,6,291.78,13.18,13277.74,-766.13,0
30.84,5.96,-33.48,Medium,Europe,3.75,-338.26,127,-16.8,8,4.26,4,-789.06,14.3,17188.67,-822.98,0
40.77,8.7,-12.33,Medium,Europe,2.52,-199.16,92.56,-25.88,6,4.56,6,565.77,13.61,16195.57,-262.72,395.47
-28.58,6.56,-1.53,Medium,USA,0.42,-268.06,109.52,-8.9,18,16.38,8,-131.58,12.94,4453.3,-898.46,0
-38.78,3.9,-8.07,Very low,UK,1.47,-106.62,91.51,-23.72,4,20.19,4,2261.82,13.92,8390.28,-1023.9,764.78
-17.16,16.38,-17.94,Very high,UK,0.06,-184.12,123.11,-9.06,8,19.98,6,2047.92,13.17,23647.35,-849.39,2851.64
-66.46,12.8,-24.36,High,USA,0.06,-156.26,133.14,-7.46,4,16.65,4,-209.97,14.83,12589.83,-267.64,2816.9
4.44,4.78,-17.31,High,Europe,0.12,-212.82,56.17,-26.92,20,5.97,6,621.81,2.08,11378.13,-796.15,0
6.96,8.76,0.36,Very high,UK,309.18,-149.84,101.2,-2.62,4,21.6,2,-316.26,13.63,14846.17,-394.27,1444.47
-10.81,8.38,-6.24,Low,Rest,0.57,-189.54,97.66,-8.58,8,19.53,2,228.48,14.12,10116.08,-605.15,549.25
-31.81,4.08,-4.5,Medium,UK,62.13,-275.98,92.77,-13.68,2,7.65,2,-611.52,18.7,14379.18,-510.95,0
-5.17,13.16,-13.11,Very low,Rest,1.92,-222.12,82.26,-17.84,4,13.05,8,-1015.29,19.37,14941.91,-65.25,1454.28
-38.45,9.2,3.15,Very low,Rest,0.6,-206.96,82.2,-13.74,8,8.37,8,-139.17,16.27,13813.15,-885.98,0
2.11,7.12,-4.53,Very low,UK,0.69,-118.12,75.3,-11.42,8,15.78,10,-9.48,13.84,16578.01,-595.84,171.5
-17.71,15.32,-23.37,Low,USA,432.24,-106.12,51.37,-11.74,6,8.94,6,739.08,24.44,21144.34,-804.65,0
-20.14,13.02,-14.85,Very high,Rest,1.68,-105.58,100.07,-8.5,14,23.43,10,94.71,4.54,16218.39,-615.47,3284.12
26.39,0.84,-18.21,High,USA,78.06,-174.1,65.18,-13.02,6,8.31,10,-230.4,20.36,23847.15,-461.75,0
9.65,11.54,2.31,Low,USA,0.51,-186.74,110.9,-12.76,6,1.8,2,1453.56,12.44,13053.84,-1487.91,0
-29.28,5.3,-15.39,Very high,UK,6.81,-165.04,92.83,-19.34,6,7.62,10,917.88,14.82,15542.8,-903.11,908.87
14.86,13.08,1.14,Low,Rest,783.66,-97.2,45.2,-24.6,8,43.86,10,454.2,5.28,10848.45,-880.6,2846.23
-39.91,2.74,-4.62,Very high,Europe,4.44,-219.98,66.8,-8.9,12,9.39,6,1100.04,18.23,14729.6,-663.4,0
-13.73,4.02,-14.13,Low,Rest,71.49,-196.1,64.53,-11.16,8,17.46,0,486.48,14.25,8554.85,-821.65,0
-41.83,3.42,-19.53,High,UK,2.91,-266.12,89.13,-17.44,8,4.92,6,1245.39,15.17,15747.8,-644.4,353.38
-34.57,16.68,-10.14,Very high,Rest,5.79,-113.66,82.51,-11.88,4,6.9,6,1382.88,23.42,12737.22,-519.75,3597.14
-6.77,15.36,-2.19,Very low,Rest,0.36,-108.12,163.45,-14.46,6,12.33,6,1509.78,13.83,16564.68,-246.64,3786.86
-42.7,5.3,-9.96,Very high,Rest,2.37,-46.84,89.82,-18.4,6,10.32,16,940.23,19.13,13847.01,-424.63,3529.29
25.19,4.04,-11.91,High,USA,10.47,20.14,134.19,-16.3,6,10.77,10,681.54,14.37,17132.53,-708.54,2334.96
-22.14,9.06,-12.9,Low,UK,1.86,-390.76,75.57,-17.42,8,13.59,12,215.76,10.75,4441.91,-668.58,560.18
-12.35,17.94,-12.36,Low,USA,11.19,-162.96,80.3,-9.66,8,18.9,10,733.89,14.74,9769.61,-859.84,2160.76
8.21,3.2,-19.02,Low,Rest,6.96,-51.62,88.71,-2.62,12,4.2,12,98.34,14.7,18471.57,-827.13,0
-60.88,4.12,-6.03,Medium,Rest,5.25,-190.14,15.89,-10.14,10,8.64,10,2328.6,11.01,18821.36,-969,0
9.05,22.22,-1.56,Very high,Rest,0.15,-80.66,115.85,-11.58,6,0.42,6,-268.14,14.44,13446.51,-788.28,3280.59
4.87,4.58,-10.5,Medium,USA,2.01,-176.24,76.3,-18.98,4,4.17,4,164.61,10.51,19678.06,-597.96,0
0.02,7.24,-0.75,Very high,Europe,0.33,-210.96,84.92,-31.14,6,2.16,4,-801.3,9.37,14477.49,-494.95,13.33
-77.44,8.46,-12.72,High,Rest,72.93,-193.36,89.95,-15.52,6,15.99,6,597.42,20.78,30041.24,-505.77,2473.75
19.27,16.62,-5.16,Very low,Europe,2703.99,-105.16,168.6,-17.18,12,26.88,18,265.59,12.87,15244.9,-668.47,2171.56
-22.43,3.6,-10.68,Low,UK,27.15,-188.48,90.77,-25.72,2,2.88,14,1637.34,12.9,13494.75,-1652.34,180.2
-65.8,15.12,-28.32,Very high,Europe,0.03,-100.94,111.28,-6.54,8,1.83,8,1592.58,17.57,19487.63,-569.66,1188.84
-18.28,4.78,-25.08,Low,Europe,126.27,-166.82,58.1,-13.92,10,8.73,4,1292.82,15.19,16257.26,-1292.66,0
-24.15,4.06,-7.35,Medium,USA,0,-227.48,125.17,-17.82,14,7.26,8,1202.52,13.94,14999.58,-741.58,484.93
-15.69,5.02,-6.63,Very low,UK,722.85,-197.82,83.85,-17.26,4,7.83,12,-4.17,21.29,17838.1,-1058.31,0
-22.43,6.74,-21.42,Low,UK,1.05,-38.42,74.04,-6.96,10,33.03,8,567.24,20.37,18794.5,-895.55,692.75
-18.8,3.34,2.07,High,Europe,37.77,-212.58,88.26,-14.18,10,5.46,12,2200.2,11.19,14723.79,-667.14,464.28
1.85,13.88,-5.64,Low,Europe,279.27,-159.54,82,-15.7,8,19.56,8,1029.93,15.03,14593.93,-956.89,494.3
-52.21,2.16,-8.73,Medium,Rest,0.57,146.2,62.32,-19.86,10,15.78,6,337.2,13.99,14975.67,-956.6,0
6.05,7.56,-7.11,High,Rest,341.4,-223,68.59,-9.56,6,3.81,10,594,14.05,15547.71,-1143.89,0
55.62,16.36,-16.68,Low,Europe,0.03,-137.5,89.57,-9.76,14,10.29,6,1187.58,14.57,15968.6,-474.9,427.82
-3.19,8.06,-10.32,High,UK,0.63,-260.22,102.05,-23.56,10,9.12,6,230.34,5.66,1356.32,-922.61,291.94
-42.66,8.2,-19.23,Very low,UK,11.61,-166.64,40.45,-9.12,8,7.02,12,-1257.51,12.7,14098.71,-100.72,0
-58.26,7.9,-26.52,High,Europe,1.95,-220.48,43.35,-16.14,8,42.69,8,175.98,14.41,16245.14,-721.31,603.3
-52.83,3.06,-11.25,High,USA,3.12,-191.54,81.12,-13.12,2,11.91,6,-810.09,17.36,15345.11,-900.86,0
-21.87,5.56,0.15,Very low,Rest,0.06,-167.14,127.47,-9.64,10,16.17,10,-800.91,14.25,12910.41,-332.72,1070.63
5.24,2.04,1.83,Very high,USA,8.85,-236.68,114.56,-24.24,8,4.5,10,-169.98,12.25,16347.86,-1210.51,0
-39.2,21.86,-16.32,High,UK,0.12,-357.78,126.43,-2.12,14,16.8,8,196.86,19.71,13478.48,-807.2,1988.69
